,Date Local,County Code,State Code,Site Num,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
40573,2008-08-24,25,6.0,5.0,9.217391,19.0,19.0,18.0,0.024125,0.044,10.0,37.0,0.453106,2.5,13.5,3.0,0.865942,0.95,1.5,8.0
40588,2008-08-25,25,6.0,5.0,5.521739,19.0,17.0,18.0,0.022125,0.032,9.0,27.0,0.0,0.0,1.0,0.75,1.0769925,1.2999999999999998,17.0,11.0
40603,2008-08-26,25,6.0,5.0,8.260869999999999,17.0,23.0,16.0,0.020875,0.034,10.0,29.0,0.0,0.0,1.0,1.0,1.1938404999999999,1.3499999999999999,10.0,11.5
40618,2008-08-27,25,6.0,5.0,8.565217,16.0,7.0,15.0,0.033375,0.061,10.0,54.0,0.68323,1.0,10.0,8.0,1.2807065,1.5,8.0,13.25
40633,2008-08-28,25,6.0,5.0,9.043478,19.0,7.0,18.0,0.025333,0.037000000000000005,9.0,31.0,0.48944100000000007,1.7999999999999998,1.0,4.0,1.312953,1.5499999999999998,7.5,13.25
40648,2008-08-29,25,6.0,5.0,8.454545,20.0,21.0,19.0,0.041583,0.068,11.0,77.0,0.044156,0.6499999999999999,10.0,3.25,0.9111745,1.3499999999999999,3.0,11.75
40663,2008-08-30,25,6.0,5.0,15.652174,42.0,21.0,40.0,0.016208,0.027000000000000003,11.0,23.0,0.08633550000000001,0.8,22.0,0.75,1.0161229999999999,1.5999999999999999,21.5,11.75
40678,2008-08-31,25,6.0,5.0,10.826087,18.0,21.0,17.0,0.017292,0.036000000000000004,10.0,31.0,0.064907,0.6499999999999999,6.5,1.0,1.001087,1.35,1.0,13.25
40693,2008-09-01,25,6.0,5.0,10.956522,20.0,7.0,19.0,0.016375,0.038,10.0,32.0,0.3596275,1.65,14.0,3.75,0.9744565000000001,1.2999999999999998,7.0,10.0
40708,2008-09-02,25,6.0,5.0,14.217391,33.0,20.0,31.0,0.018042,0.038,11.0,32.0,0.5322979999999999,1.7999999999999998,20.5,5.0,0.9576085000000001,1.35,7.0,10.0
40723,2008-09-03,25,6.0,5.0,13.608695999999998,34.0,6.0,32.0,0.035375,0.065,9.0,67.0,0.4891305,1.0,4.0,2.25,0.7649455000000001,1.35,3.0,8.75
40738,2008-09-04,25,6.0,5.0,14.52381,35.0,19.0,33.0,0.0364,0.064,7.0,64.0,0.7071430000000001,2.5,19.5,3.25,0.6120239999999999,1.5500000000000003,6.5,8.0
40753,2008-09-05,25,6.0,5.0,11.130435,37.0,19.0,35.0,0.038083,0.065,10.0,67.0,0.1080745,0.6499999999999999,2.0,1.0,0.3957425,0.75,9.5,5.0
40768,2008-09-06,25,6.0,5.0,7.565217,16.0,18.0,15.0,0.042667,0.067,9.0,74.0,0.0,0.0,1.0,0.0,0.29320650000000004,0.4,3.0,4.0
40783,2008-09-07,25,6.0,5.0,11.2,25.0,20.0,24.0,0.022958000000000003,0.039,10.0,33.0,0.804762,3.3,10.5,4.5,0.7458335,2.0,19.5,16.75
40798,2008-09-08,25,6.0,5.0,10.173913,23.0,7.0,22.0,0.018083,0.032,11.0,27.0,0.40279499999999996,1.7999999999999998,10.0,2.5,1.8695650000000001,2.4000000000000004,7.0,19.0
40813,2008-09-09,25,6.0,5.0,9.478261,24.0,0.0,23.0,0.017958000000000002,0.025,8.0,21.0,0.19441000000000003,0.8,8.0,1.0,1.8253620000000002,2.4000000000000004,7.5,18.5
40828,2008-09-10,25,6.0,5.0,11.173913,31.0,7.0,29.0,0.026,0.044,11.0,37.0,0.2661495,1.5,7.0,2.5,1.6977354999999998,2.35,7.0,17.5
40843,2008-09-11,25,6.0,5.0,13.826087,28.0,19.0,26.0,0.01325,0.024,10.0,20.0,0.08633550000000001,0.8,13.5,2.25,1.8729165,2.2,17.0,17.5
40858,2008-09-12,25,6.0,5.0,27.857143,46.0,9.0,43.0,0.02615,0.06,7.0,51.0,1.333333,4.3,19.0,6.0,1.4959525,2.75,6.5,22.75
40873,2008-09-13,25,6.0,5.0,22.73913,51.0,18.0,48.0,0.035542000000000004,0.079,9.0,109.0,1.1652175,4.5,10.0,6.25,1.0188405,1.5,10.0,11.75
40888,2008-09-14,25,6.0,5.0,17.086957,52.0,20.0,49.0,0.034917000000000004,0.062,9.0,58.0,0.2661495,1.0,10.0,1.0,0.8532609999999999,1.65,10.5,10.25
40902,2008-09-15,25,6.0,5.0,20.043478,46.0,18.0,43.0,0.027042,0.055,9.0,47.0,0.043167500000000004,0.6499999999999999,23.0,1.5,0.8280795000000001,1.7000000000000002,23.0,10.75
40917,2008-09-16,25,6.0,5.0,12.391304,41.0,0.0,39.0,0.031042,0.048,10.0,41.0,0.08633550000000001,0.8,1.0,3.0,0.8729165,2.0,2.0,14.75
40932,2008-09-17,25,6.0,5.0,14.043478,29.0,19.0,27.0,0.019458,0.036000000000000004,9.0,31.0,0.0,0.0,1.0,1.0,0.8923915,1.25,22.0,10.5
40947,2008-09-18,25,6.0,5.0,19.652174,36.0,8.0,34.0,0.03125,0.073,9.0,93.0,1.237267,2.5,19.0,6.25,1.2703805,1.65,8.5,13.5
40962,2008-09-19,25,6.0,5.0,8.809524,24.0,6.0,23.0,0.04415,0.068,7.0,77.0,0.5523809999999999,1.0,5.5,2.5,0.7045239999999999,1.65,3.0,12.5
40977,2008-09-20,25,6.0,5.0,3.956522,7.0,15.0,7.0,0.030042000000000006,0.041,11.0,35.0,0.12950299999999998,0.8,13.5,2.25,0.280616,0.3,0.0,3.75
40992,2008-09-21,25,6.0,5.0,9.521739,28.0,6.0,26.0,0.034583,0.057,10.0,48.0,0.19441000000000003,0.8,6.5,1.75,0.28487300000000004,0.8,6.5,5.75
41007,2008-09-22,25,6.0,5.0,17.304348,43.0,20.0,41.0,0.025125,0.049,9.0,42.0,0.309317,1.0,13.0,2.5,0.28541649999999996,0.7,5.5,4.5
41022,2008-09-23,25,6.0,5.0,18.826087,39.0,20.0,37.0,0.024792,0.047,9.0,40.0,0.9928569999999999,1.7999999999999998,10.0,3.25,0.38704700000000003,0.9500000000000001,6.5,6.75
41036,2008-09-24,25,6.0,5.0,12.217391,43.0,6.0,41.0,0.029167,0.043,9.0,36.0,0.3745345,2.3,6.5,4.75,0.37617750000000005,1.45,5.5,8.5
41049,2008-09-25,25,6.0,5.0,14.26087,53.0,19.0,50.0,0.027292,0.048,9.0,41.0,0.0,0.0,1.0,2.75,0.289855,0.9500000000000001,21.0,7.0
41063,2008-09-26,25,6.0,5.0,19.238095,65.0,20.0,63.0,0.03965,0.073,10.0,93.0,0.35000000000000003,1.5,20.0,3.75,0.779405,1.65,20.5,10.5
41078,2008-09-27,25,6.0,5.0,8.086957,27.0,18.0,25.0,0.0335,0.05,9.0,42.0,0.0,0.0,1.0,0.75,0.5800725,0.9500000000000001,9.0,11.0
41093,2008-09-28,25,6.0,5.0,8.130435,26.0,18.0,25.0,0.034583,0.049,9.0,42.0,0.0,0.0,1.0,1.0,0.5660324999999999,0.7000000000000001,9.5,7.0
41108,2008-09-29,25,6.0,5.0,15.956522,39.0,21.0,37.0,0.027667,0.049,9.0,42.0,0.0,0.0,1.0,1.75,0.6685685,1.05,14.0,8.5
41123,2008-09-30,25,6.0,5.0,16.0,43.0,19.0,41.0,0.024042,0.043,9.0,36.0,0.0,0.0,1.0,0.75,0.840489,1.25,20.5,9.5
41138,2008-10-01,25,6.0,5.0,13.0,38.0,18.0,36.0,0.030792,0.051,9.0,43.0,0.0,0.0,1.0,0.75,0.7761775,1.1,3.0,9.75
41153,2008-10-02,25,6.0,5.0,8.608696,46.0,7.0,43.0,0.030417000000000007,0.039,9.0,33.0,0.136646,1.0,7.0,1.0,0.799547,1.8,7.0,11.75
41168,2008-10-03,25,6.0,5.0,3.666667,6.0,6.0,6.0,0.0262,0.035,7.0,30.0,0.0,0.0,1.0,1.0,0.4658335,0.55,9.5,5.25
41183,2008-10-04,25,6.0,5.0,4.0,10.0,6.0,9.0,0.027875,0.035,9.0,30.0,0.2158385,0.8,1.5,1.0,0.474275,0.55,3.0,5.25
41198,2008-10-05,25,6.0,5.0,10.782609,40.0,22.0,38.0,0.026625,0.044,9.0,37.0,0.17981350000000001,1.0,21.5,2.25,0.572011,1.5,22.5,11.0
41213,2008-10-06,25,6.0,5.0,15.043478,42.0,20.0,40.0,0.027417,0.045,9.0,38.0,0.22298099999999998,1.0,11.5,4.25,0.67971,1.3,0.5,12.5
41228,2008-10-07,25,6.0,5.0,12.304348,32.0,6.0,30.0,0.027583,0.045,9.0,38.0,0.23757799999999998,0.8,6.5,2.25,0.537953,0.8500000000000001,3.0,6.75
41243,2008-10-08,25,6.0,5.0,13.956522,47.0,18.0,44.0,0.028,0.048,9.0,41.0,0.24472049999999998,1.0,12.5,3.0,0.5277175000000001,0.8500000000000001,12.5,6.75
41258,2008-10-09,25,6.0,5.0,12.043478,40.0,6.0,38.0,0.034917000000000004,0.048,11.0,41.0,2.007143,8.3,10.5,10.0,0.644112,1.65,7.5,11.25
41273,2008-10-10,25,6.0,5.0,9.571429,31.0,6.0,29.0,0.0445,0.052000000000000005,11.0,44.0,0.3142855,1.2999999999999998,8.5,3.25,0.5945239999999999,1.55,9.0,9.75
41288,2008-10-11,25,6.0,5.0,3.565217,8.0,22.0,8.0,0.036875,0.045,8.0,38.0,0.0,0.0,1.0,3.25,0.42110500000000006,0.5,0.0,6.5
41303,2008-10-12,25,6.0,5.0,7.304347999999999,19.0,20.0,18.0,0.025708,0.039,9.0,33.0,0.0,0.0,1.0,2.5,0.389312,0.55,5.5,6.25
41318,2008-10-13,25,6.0,5.0,5.391304,12.0,18.0,11.0,0.026625,0.034,9.0,29.0,0.0,0.0,1.0,2.5,0.314855,0.4,0.5,5.5
41333,2008-10-14,25,6.0,5.0,13.043478,42.0,21.0,40.0,0.023708,0.04,9.0,34.0,0.08633550000000001,1.2999999999999998,22.0,3.75,0.42427499999999996,1.15,21.5,6.75
41348,2008-10-15,25,6.0,5.0,15.217391,35.0,18.0,33.0,0.02275,0.044,9.0,37.0,0.0,0.0,1.0,1.0,0.465489,0.8500000000000001,2.5,7.25
41363,2008-10-16,25,6.0,5.0,19.217391,51.0,19.0,48.0,0.026417000000000003,0.049,9.0,42.0,0.0,0.0,1.0,0.75,0.6446555,1.65,5.5,8.75
41378,2008-10-17,25,6.0,5.0,20.52381,50.0,18.0,47.0,0.02565,0.051,8.0,43.0,0.0,0.0,1.0,2.25,0.6310715,1.05,19.5,8.0
41393,2008-10-18,25,6.0,5.0,14.434783,38.0,17.0,36.0,0.032625,0.058,9.0,49.0,0.043167500000000004,0.6499999999999999,2.0,2.5,0.7505435,1.1,1.0,9.0
41408,2008-10-19,25,6.0,5.0,15.652174,32.0,2.0,30.0,0.020208,0.035,8.0,30.0,0.0,0.0,1.0,2.25,0.989312,1.9499999999999997,6.5,14.25
41423,2008-10-20,25,6.0,5.0,15.217391,45.0,18.0,42.0,0.02175,0.043,9.0,36.0,0.0,0.0,1.0,3.5,0.8395835,1.75,21.5,15.25
41438,2008-10-21,25,6.0,5.0,19.913043,48.0,19.0,45.0,0.024625,0.048,9.0,41.0,0.0,0.0,1.0,4.0,0.9927535000000001,1.75,3.0,15.0
41453,2008-10-22,25,6.0,5.0,9.956522,23.0,5.0,22.0,0.027417,0.039,9.0,33.0,0.0,0.0,1.0,0.25,0.648279,0.9500000000000001,2.5,10.5
41468,2008-10-23,25,6.0,5.0,19.73913,51.0,19.0,48.0,0.020417,0.042,9.0,36.0,0.08633550000000001,0.6499999999999999,7.5,3.25,0.9615035000000001,2.35,21.5,16.25
41483,2008-10-24,25,6.0,5.0,25.238095,50.0,9.0,47.0,0.01775,0.041,7.0,35.0,0.242857,0.8,14.0,3.5,1.2111904999999998,2.9,21.5,19.25
41498,2008-10-25,25,6.0,5.0,31.173913,114.0,8.0,103.0,0.019708,0.049,9.0,42.0,0.5108695000000001,2.6500000000000004,23.0,4.5,1.6098729999999999,4.6,23.0,28.5
41513,2008-10-26,25,6.0,5.0,23.391304,53.0,7.0,50.0,0.019625,0.047,9.0,40.0,0.2661495,1.5,1.0,3.25,1.65625,4.2,0.0,33.0
41528,2008-10-27,25,6.0,5.0,21.304348,39.0,21.0,37.0,0.017792,0.04,9.0,34.0,0.0,0.0,1.0,4.0,1.0082425,2.05,3.0,18.75
41543,2008-10-28,25,6.0,5.0,32.391304,73.0,7.0,71.0,0.019042,0.05,9.0,42.0,0.611491,2.6500000000000004,21.5,4.5,1.6346015,4.5,22.0,27.0
41557,2008-10-29,25,6.0,5.0,43.26087,75.0,19.0,73.0,0.036125,0.093,9.0,145.0,1.6624219999999998,3.5,7.0,4.75,2.793388,5.55,5.5,41.0
41571,2008-10-30,25,6.0,5.0,23.956522,45.0,9.0,42.0,0.019583,0.042,9.0,36.0,1.9059005,7.65,13.0,11.5,1.324638,2.1,3.5,22.25
41586,2008-10-31,25,6.0,5.0,23.571429,43.0,18.0,41.0,0.01745,0.039,7.0,33.0,0.44523850000000004,1.65,11.5,4.75,1.2719049999999998,2.45,13.5,18.75
41601,2008-11-01,25,6.0,5.0,9.043478,20.0,8.0,19.0,0.018042,0.025,8.0,21.0,0.0,0.0,1.0,5.25,0.7073370000000001,1.2,3.5,13.25
41616,2008-11-02,25,6.0,5.0,2.869565,6.0,7.0,6.0,0.029917000000000006,0.036000000000000004,10.0,31.0,0.0,0.0,1.0,2.25,0.580525,0.6,0.0,6.75
41631,2008-11-03,25,6.0,5.0,5.913043,12.0,6.0,11.0,0.034167,0.044,10.0,37.0,0.0,0.0,1.0,4.75,0.5130435,0.55,3.0,6.5
41646,2008-11-04,25,6.0,5.0,4.304348,7.0,16.0,7.0,0.032875,0.035,9.0,30.0,0.0,0.0,1.0,1.5,0.5021739999999999,0.55,5.5,6.25
41661,2008-11-05,25,6.0,5.0,14.913043,38.0,19.0,36.0,0.020042,0.038,9.0,32.0,0.043167500000000004,0.6499999999999999,22.0,3.5,0.5981879999999999,0.95,7.0,8.5
41676,2008-11-06,25,6.0,5.0,12.478261,34.0,17.0,32.0,0.022292,0.036000000000000004,8.0,31.0,0.0,0.0,1.0,1.0,0.49972849999999996,0.9000000000000001,10.0,6.75
41691,2008-11-07,25,6.0,5.0,14.142857,37.0,20.0,35.0,0.019143,0.037000000000000005,8.0,31.0,0.10761899999999999,0.8,19.5,2.5,0.5809525,1.05,20.5,8.5
41706,2008-11-08,25,6.0,5.0,19.478261,48.0,20.0,45.0,0.015708,0.035,9.0,30.0,0.6475155,2.8,22.0,4.5,1.0627715,2.95,21.0,21.25
41721,2008-11-09,25,6.0,5.0,7.391303999999999,36.0,0.0,34.0,0.031792,0.04,7.0,34.0,0.31677,2.0,1.0,3.75,0.9579709999999999,2.9000000000000004,0.5,25.25
41736,2008-11-10,25,6.0,5.0,20.478261,45.0,19.0,42.0,0.016625,0.038,9.0,32.0,1.381056,3.1500000000000004,13.5,6.25,0.955163,1.75,21.0,14.0
41751,2008-11-11,25,6.0,5.0,19.521739,43.0,22.0,41.0,0.017,0.04,9.0,34.0,1.0360245,3.6500000000000004,22.5,5.5,1.249366,3.6,22.5,21.75
41766,2008-11-12,25,6.0,5.0,22.869565,45.0,18.0,42.0,0.014792,0.036000000000000004,8.0,31.0,1.762422,3.8,22.0,7.25,1.6784419999999995,3.45,10.5,27.5
41781,2008-11-13,25,6.0,5.0,20.391304,39.0,19.0,37.0,0.01075,0.027000000000000003,8.0,23.0,1.19441,2.5,11.0,10.25,1.4553444999999998,3.2,10.0,26.25
41796,2008-11-14,25,6.0,5.0,17.52381,37.0,18.0,35.0,0.016143,0.031,8.0,26.0,0.32047600000000004,1.0,1.0,3.25,0.8642855,1.5999999999999999,10.0,17.75
41811,2008-11-15,25,6.0,5.0,12.086957,36.0,18.0,34.0,0.024333,0.038,9.0,32.0,0.043167500000000004,0.6499999999999999,8.0,1.0,0.6012685,1.05,9.0,10.25
41826,2008-11-16,25,6.0,5.0,15.347826,29.0,18.0,27.0,0.016291999999999997,0.037000000000000005,9.0,31.0,0.0,0.0,1.0,0.25,0.6086955000000001,0.95,3.5,6.5
41841,2008-11-17,25,6.0,5.0,25.434783,55.0,7.0,52.0,0.015166999999999996,0.035,9.0,30.0,0.5394410000000001,1.65,7.5,3.75,1.1097825000000001,2.9499999999999997,7.5,14.25
41856,2008-11-18,25,6.0,5.0,22.0,46.0,18.0,43.0,0.014208000000000004,0.031,9.0,26.0,0.40279499999999996,1.0,7.0,6.75,0.9333335,1.75,9.0,13.5
41871,2008-11-19,25,6.0,5.0,25.391304,53.0,19.0,50.0,0.013792,0.035,9.0,30.0,0.75559,2.6500000000000004,19.5,4.5,1.2042575,3.3000000000000003,21.0,20.75
41886,2008-11-20,25,6.0,5.0,26.434783000000003,50.0,18.0,47.0,0.013667,0.037000000000000005,9.0,31.0,1.0360245,1.7999999999999998,7.5,3.75,1.2316120000000002,2.5999999999999996,3.5,21.0
41901,2008-11-21,25,6.0,5.0,33.619048,61.0,22.0,58.0,0.012524,0.034,8.0,29.0,1.0538095,3.0,21.5,5.25,1.9690474999999998,5.9,22.5,39.75
41916,2008-11-22,25,6.0,5.0,37.565217,79.0,9.0,78.0,0.014042,0.038,9.0,32.0,0.6978260000000001,2.5,1.0,3.75,2.2921195,5.35,1.0,46.25
41931,2008-11-23,25,6.0,5.0,29.304348,48.0,18.0,45.0,0.020625,0.051,9.0,43.0,0.812733,4.65,13.0,6.75,1.3686595,2.2,1.0,21.0
41946,2008-11-24,25,6.0,5.0,25.521739,40.0,7.0,38.0,0.016,0.039,9.0,33.0,0.0,0.0,1.0,4.0,0.9841485000000001,1.9,3.5,14.25
41961,2008-11-25,25,6.0,5.0,28.347826,44.0,8.0,42.0,0.012916999999999998,0.028,9.0,24.0,0.2158385,1.2999999999999998,15.5,2.5,1.1214675,1.9500000000000002,8.0,13.5
41976,2008-11-26,25,6.0,5.0,9.478261,16.0,0.0,15.0,0.016708,0.029,8.0,25.0,0.0,0.0,1.0,3.25,0.7887685,1.0,0.0,12.0
41991,2008-11-27,25,6.0,5.0,19.521739,32.0,10.0,30.0,0.013583,0.024,9.0,20.0,0.0,0.0,1.0,2.25,1.085688,1.45,8.0,13.0
42006,2008-11-28,25,6.0,5.0,13.26087,35.0,19.0,33.0,0.019833,0.034,8.0,29.0,0.0,0.0,1.0,2.5,0.904076,1.4,9.5,11.5
42021,2008-11-29,25,6.0,5.0,12.73913,39.0,19.0,37.0,0.020583,0.036000000000000004,9.0,31.0,0.0,0.0,1.0,1.5,0.8596015,1.6,20.5,12.0
42036,2008-11-30,25,6.0,5.0,15.782609,34.0,20.0,32.0,0.013792,0.031,8.0,26.0,0.0,0.0,1.0,5.0,1.0227355,2.45,21.5,17.0
42051,2008-12-01,25,6.0,5.0,29.173913,60.0,10.0,57.0,0.011,0.028,9.0,24.0,0.12950299999999998,0.8,21.5,2.5,1.9211049999999998,4.95,22.0,32.0
42066,2008-12-02,25,6.0,5.0,35.52173900000001,146.0,9.0,110.0,0.007875,0.02,8.0,17.0,0.899068,3.8,10.5,7.0,2.2201085000000003,5.55,8.5,32.75
42081,2008-12-03,25,6.0,5.0,24.565217,57.0,19.0,54.0,0.013416999999999998,0.034,8.0,29.0,0.043167500000000004,0.6499999999999999,19.5,1.0,1.627536,4.45,21.0,36.0
42096,2008-12-04,25,6.0,5.0,26.347826,42.0,10.0,40.0,0.011125,0.026,9.0,22.0,0.0,0.0,1.0,2.75,1.808062,4.05,0.5,34.75
42111,2008-12-05,25,6.0,5.0,19.666667,38.0,18.0,36.0,0.01581,0.033,8.0,28.0,0.0238095,0.5,3.5,1.75,0.7904760000000001,1.3,9.5,9.0
42126,2008-12-06,25,6.0,5.0,18.782609,39.0,19.0,37.0,0.013375,0.03,9.0,25.0,0.12950299999999998,0.8,19.5,7.5,0.9316119999999999,2.75,21.5,18.25
42141,2008-12-07,25,6.0,5.0,17.304348,51.0,9.0,48.0,0.020708,0.029,12.0,25.0,0.2878885,1.0,1.0,4.25,1.3844205,3.3499999999999996,1.0,25.5
42156,2008-12-08,25,6.0,5.0,6.391304,13.0,11.0,12.0,0.030667000000000007,0.037000000000000005,9.0,31.0,0.0,0.0,1.0,3.25,0.5256339999999999,0.6499999999999999,11.0,6.0
42171,2008-12-09,25,6.0,5.0,9.73913,25.0,21.0,24.0,0.022042,0.033,8.0,28.0,0.0,0.0,1.0,5.0,0.5000905,0.6499999999999999,21.5,6.75
42186,2008-12-10,25,6.0,5.0,19.0,47.0,21.0,44.0,0.014292,0.031,8.0,26.0,0.5394410000000001,2.6500000000000004,22.5,3.75,1.1067935,3.8500000000000005,22.0,24.75
42201,2008-12-11,25,6.0,5.0,25.384615,45.0,19.0,42.0,0.004625,0.009000000000000001,6.0,8.0,0.419231,1.2999999999999998,13.5,5.0,1.4816665,2.65,3.5,26.25
42314,2008-12-19,25,6.0,5.0,18.809524,34.0,19.0,32.0,0.012524,0.028,8.0,24.0,0.7333335000000001,1.0,12.0,4.0,0.5924605000000001,0.8500000000000001,20.5,7.75
42329,2008-12-20,25,6.0,5.0,16.652174,34.0,18.0,32.0,0.014708,0.03,9.0,25.0,0.9496895,1.0,1.0,2.5,0.6623185,1.35,23.0,9.0
42344,2008-12-21,25,6.0,5.0,17.652174,38.0,23.0,36.0,0.017333,0.034,9.0,29.0,0.719565,3.5,23.0,7.0,1.384873,5.65,23.0,30.0
42359,2008-12-22,25,6.0,5.0,21.956522,43.0,9.0,41.0,0.018458,0.035,18.0,30.0,1.5254655,3.8,1.0,5.5,2.3450185,7.300000000000001,2.0,52.5
42374,2008-12-23,25,6.0,5.0,5.73913,12.0,21.0,11.0,0.026042000000000003,0.034,3.0,29.0,0.0,0.0,1.0,2.25,0.40217400000000003,0.44999999999999996,10.5,4.5
42389,2008-12-24,25,6.0,5.0,17.782609,32.0,8.0,30.0,0.016,0.029,10.0,25.0,0.5180125,1.0,6.5,2.5,0.8638585000000001,1.7,7.0,14.0
42404,2008-12-25,25,6.0,5.0,13.347826,36.0,3.0,34.0,0.027292,0.038,20.0,32.0,0.5683229999999999,2.0,10.0,3.75,1.2119564999999999,3.5,5.0,23.25
42419,2008-12-26,25,6.0,5.0,10.571429,32.0,18.0,30.0,0.021667,0.036000000000000004,8.0,31.0,0.053809499999999996,0.6499999999999999,19.0,5.75,0.4809525,0.7000000000000001,19.5,6.75
42434,2008-12-27,25,6.0,5.0,14.826087,29.0,18.0,27.0,0.015916999999999997,0.034,9.0,29.0,0.2878885,1.0,6.5,2.25,0.6192934999999999,1.0,3.5,7.25
42449,2008-12-28,25,6.0,5.0,17.217391,34.0,18.0,32.0,0.014833,0.033,9.0,28.0,0.22298099999999998,1.0,20.5,1.0,0.674638,1.2,22.0,8.75
42464,2008-12-29,25,6.0,5.0,20.521739,35.0,18.0,33.0,0.012375,0.028,9.0,24.0,0.7192545,4.3,23.0,6.25,0.8612314999999999,2.5,23.0,13.5
42479,2008-12-30,25,6.0,5.0,24.4,37.0,19.0,35.0,0.006176,0.018000000000000002,11.0,15.0,1.55,3.3,1.0,5.5,1.4907355,2.35,2.0,18.75
42494,2008-12-31,25,6.0,5.0,22.478261,38.0,23.0,36.0,0.013316,0.025,9.0,21.0,2.1223605,5.65,23.0,15.75,1.566123,3.05,15.0,21.75
42509,2009-01-01,25,6.0,5.0,29.913043,102.0,8.0,101.0,0.018292,0.035,8.0,30.0,5.080435,12.8,1.5,15.75,2.4657004999999996,5.550000000000001,8.0,39.75
42523,2009-01-02,25,6.0,5.0,27.565217,52.0,14.0,49.0,0.014042,0.032,9.0,27.0,2.7338505,7.15,16.0,11.5,1.6513584999999997,3.1500000000000004,7.5,21.0
42537,2009-01-03,25,6.0,5.0,11.73913,30.0,0.0,28.0,0.020542,0.032,8.0,27.0,0.75559,1.65,1.0,4.75,0.8280795,1.5999999999999999,0.0,16.25
42551,2009-01-04,25,6.0,5.0,8.217391000000001,24.0,20.0,23.0,0.023458,0.035,9.0,30.0,0.0,0.0,1.0,2.75,0.6318840000000001,0.75,10.5,7.5
42565,2009-01-05,25,6.0,5.0,22.956522,45.0,18.0,42.0,0.0125,0.028,8.0,24.0,1.6903725000000005,4.3,16.5,8.0,1.0134055,1.8,7.5,12.25
42579,2009-01-06,25,6.0,5.0,30.869565,47.0,20.0,44.0,0.011708,0.028,9.0,24.0,2.7838505,7.800000000000001,22.5,12.25,1.592935,4.6,22.5,30.25
42593,2009-01-07,25,6.0,5.0,26.173913,47.0,19.0,44.0,0.011708,0.029,9.0,25.0,2.6406829999999997,5.15,1.5,9.5,2.0490945,4.0,4.5,35.5
42607,2009-01-08,25,6.0,5.0,38.73913,90.0,10.0,89.0,0.009667,0.025,9.0,21.0,1.9065215000000002,3.8,7.5,6.0,1.854076,3.05,9.0,24.0
42621,2009-01-09,25,6.0,5.0,17.095238000000002,28.0,19.0,26.0,0.020048,0.034,8.0,29.0,0.4157145,2.15,4.5,4.0,0.8476189999999999,1.75,3.5,13.5
42635,2009-01-10,25,6.0,5.0,14.173913,36.0,18.0,34.0,0.022042,0.035,9.0,30.0,0.0,0.0,1.0,4.25,0.534239,0.8,7.5,6.5
42649,2009-01-11,25,6.0,5.0,14.608695999999998,35.0,20.0,33.0,0.021625,0.038,9.0,32.0,0.12950299999999998,0.6499999999999999,8.0,4.25,0.561866,0.9000000000000001,21.0,7.25
42663,2009-01-12,25,6.0,5.0,18.26087,36.0,17.0,34.0,0.018458,0.034,9.0,29.0,0.08633550000000001,0.8,7.5,4.75,0.5825184999999999,0.95,9.0,8.5
42677,2009-01-13,25,6.0,5.0,19.086957,37.0,20.0,35.0,0.014042,0.03,9.0,25.0,0.7263975,3.6500000000000004,21.5,9.5,0.7961050000000001,2.35,22.0,16.0
42691,2009-01-14,25,6.0,5.0,24.608696,62.0,9.0,60.0,0.014125,0.03,9.0,25.0,0.9422360000000001,4.3,20.0,7.5,1.2653984999999999,2.7,10.0,15.75
42705,2009-01-15,25,6.0,5.0,21.130435,49.0,8.0,46.0,0.014208000000000004,0.028,9.0,24.0,0.6475155,3.6500000000000004,7.5,9.75,1.062138,2.85,8.0,17.75
42719,2009-01-16,25,6.0,5.0,16.619048,36.0,17.0,34.0,0.019048,0.033,8.0,28.0,0.0238095,0.5,4.5,6.75,0.6380950000000001,1.0,19.5,8.25
42733,2009-01-17,25,6.0,5.0,16.695652,34.0,17.0,32.0,0.017083,0.036000000000000004,9.0,31.0,0.08633550000000001,0.8,22.5,4.75,0.8427534999999999,2.35,23.0,15.75
42747,2009-01-18,25,6.0,5.0,11.565217,30.0,0.0,28.0,0.023125,0.033,8.0,28.0,0.0,0.0,1.0,7.5,0.8313405,2.15,0.0,19.25
42761,2009-01-19,25,6.0,5.0,15.913043,36.0,19.0,34.0,0.019167,0.036000000000000004,9.0,31.0,0.0,0.0,1.0,5.25,0.6536230000000001,1.05,23.0,10.0
42775,2009-01-20,25,6.0,5.0,20.0,41.0,17.0,39.0,0.017041999999999998,0.033,9.0,28.0,0.0,0.0,1.0,5.25,0.7549815000000001,1.0,9.5,9.5
42789,2009-01-21,25,6.0,5.0,21.478261,43.0,18.0,41.0,0.013875,0.031,9.0,26.0,0.0,0.0,1.0,2.5,0.930616,1.7000000000000002,20.5,13.25
42803,2009-01-22,25,6.0,5.0,36.173913,65.0,10.0,63.0,0.010542,0.023,10.0,19.0,3.0711180000000002,7.5,10.5,12.5,1.7591484999999998,3.8000000000000003,9.0,26.0
